county,Number of ELI HHs surveyed,Unweighted ELI obs < 10,State Name,County Name,Housing gap,Total ELI renters,Number of HUD asst units,Housing gap (asst off),Units per 100 renters,Units per 100 renters (asst off),AAA units,AAA units (asst off),Total Population 2013,"AAA units (asst off, no neg)"
48465,12.44411908,0,Texas,Val Verde County,703.420205,1346.912152,599,1302.420205,47.77534646,3.303255318,643.4919473,44.49194729,,44.49194729
48467,13.74049455,0,Texas,Van Zandt County,640.5913321,956.6227067,177,817.5913321,33.03615651,14.53356414,316.0313746,139.0313746,,139.0313746
48469,16.11627508,0,Texas,Victoria County,905.0560796,1760.066884,511,1416.05608,48.57831325,19.54532566,855.0108043,344.0108043,90028,344.0108043
48471,24.78335018,0,Texas,Walker County,2566.587923,3088.851693,280,2846.587923,16.90802348,7.843166124,522.2637696,242.2637696,68817,242.2637696
48473,11.12969233,0,Texas,Waller County,694.3842191,1260.912704,93,787.3842191,44.93003229,37.55442257,566.5284852,473.5284852,,473.5284852
48475,2.454510557,1,Texas,Ward County,77.05028791,201.9101727,71,148.0502879,61.83932347,26.67517149,124.8598848,53.85988484,,53.85988484
48477,12.5155169,0,Texas,Washington County,643.9802333,1195.231864,281,924.9802333,46.12089481,22.61081209,551.2516308,270.2516308,,270.2516308
48479,100,0,Texas,Webb County,6611,9156,1422,8033,27.79598078,12.2651813,2545,1123,262495,1123
48481,12.27042544,0,Texas,Wharton County,765.5548359,1390.149419,215,980.5548359,44.93003229,29.46406891,624.5945827,409.5945827,,409.5945827
48483,0.987186954,1,Texas,Wheeler County,28.03610949,65.30790138,7,35.03610949,57.07087672,46.35241869,37.27179189,30.27179189,,30.27179189
48485,43,0,Texas,Wichita County,2532,3624,1017,3549,30.13245033,2.069536424,1092,75,132047,75
48487,3.940897325,1,Texas,Wilbarger County,111.5836928,309.9797239,99,210.5836928,64.00290592,32.06533312,198.3960311,99.39603106,,99.39603106
48489,2.720254958,1,Texas,Willacy County,277.8208215,452.9815864,117,394.8208215,38.66840731,12.83954285,175.1607649,58.16076487,,58.16076487
48491,77,0,Texas,Williamson County,6891,7882,845,7736,12.57295103,1.852321746,991,146,471014,146
48493,8.766544118,1,Texas,Wilson County,284.6819853,601.4310662,100,384.6819853,52.6658995,36.03889009,316.7490809,216.7490809,,216.7490809
48495,0.935892514,1,Texas,Winkler County,29.37888676,76.98733205,17,46.37888676,61.83932347,39.75776856,47.6084453,30.6084453,,30.6084453
48497,10.00323555,0,Texas,Wise County,283.2344694,786.8259275,44,327.2344694,64.00290592,58.4108177,503.5914582,459.5914582,,459.5914582
48499,8.821058229,1,Texas,Wood County,411.2438181,614.1281574,61,472.2438181,33.03615651,23.10337632,202.8843393,141.8843393,,141.8843393
48501,0.82,1,Texas,Yoakum County,32.03857143,63.58904762,3,35.03857143,49.61621124,44.89841767,31.55047619,28.55047619,,28.55047619
48503,5.345125108,1,Texas,Young County,151.3433995,420.4322692,131,282.3433995,64.00290592,32.84449835,269.0888697,138.0888697,,138.0888697
48505,4.301886793,1,Texas,Zapata County,165.9811321,415.8490566,57,222.9811321,60.0862069,46.37931035,249.8679245,192.8679245,,192.8679245
48507,3.727672035,1,Texas,Zavala County,210.7115666,403.4714495,280,490.7115666,47.77534646,0,192.7598829,-87.24011713,,0
49001,1.599021008,1,Utah,Beaver County,75.55374261,179.8327555,27,102.5537426,57.98666243,42.97271243,104.2790129,77.27901285,,77.27901285
49003,6.831899922,1,Utah,Box Elder County,346.0156372,724.5832682,155,501.0156372,52.24625624,30.85464995,378.567631,223.567631,,223.567631
49005,33.3949346,0,Utah,Cache County,2380.907042,3540.622043,216,2596.907042,32.7545552,26.65393227,1159.715001,943.7150014,116909,943.7150014
49007,6.43472023,1,Utah,Carbon County,364.6341463,620.3070301,189,553.6341463,41.21715076,10.74836824,255.6728838,66.67288379,,66.67288379
49009,0.114777618,1,Utah,Daggett County,6.504065041,11.06456241,,6.504065041,41.21715076,41.21715076,4.56049737,4.56049737,,4.56049737
49011,38,0,Utah,Davis County,3720,5201,823,4543,28.47529321,12.65141319,1481,658,322094,658
49013,4.548063128,1,Utah,Duchesne County,257.7235772,438.4332855,36,293.7235772,41.21715076,33.00609535,180.7097083,144.7097083,,144.7097083
49015,1.944045911,1,Utah,Emery County,110.1626016,187.4060258,43,153.1626016,41.21715076,18.27231758,77.2434242,34.2434242,,34.2434242
49017,0.616765246,1,Utah,Garfield County,29.14215786,69.36406282,,29.14215786,57.98666243,57.98666243,40.22190496,40.22190496,,40.22190496
49019,3.299856528,1,Utah,Grand County,186.9918699,318.1061693,28,214.9918699,41.21715076,32.41505803,131.1142994,103.1142994,,103.1142994
49021,15.27065062,0,Utah,Iron County,721.5382419,1717.402815,75,796.5382419,57.98666243,53.61960309,995.8645727,920.8645727,,920.8645727
49023,1.022231287,1,Utah,Juab County,48.30042831,114.9645115,,48.30042831,57.98666243,57.98666243,66.66408321,66.66408321,,66.66408321
49025,1.16500102,1,Utah,Kane County,55.04629819,131.0210076,,55.04629819,57.98666243,57.98666243,75.97470936,75.97470936,,75.97470936
49027,1.816031001,1,Utah,Millard County,85.80746482,204.2386294,,85.80746482,57.98666243,57.98666243,118.4311646,118.4311646,,118.4311646
49029,0.642916783,1,Utah,Morgan County,45.83704425,68.1637907,,45.83704425,32.7545552,32.7545552,22.32674645,22.32674645,,22.32674645
49031,0.194166837,1,Utah,Piute County,9.174383031,21.83683459,,9.174383031,57.98666243,57.98666243,12.66245156,12.66245156,,12.66245156
49033,0.312273866,1,Utah,Rich County,22.26370721,33.10812691,,22.26370721,32.7545552,32.7545552,10.84441971,10.84441971,,10.84441971
49035,166,0,Utah,Salt Lake County,19634,23838,4934,24568,17.63570769,0,4204,-730,1079721,0
49037,1.183644189,1,Utah,San Juan County,67.07317073,114.1032999,2,69.07317073,41.21715076,39.46435307,47.03012913,45.03012913,,45.03012913
49039,3.363654905,1,Utah,Sanpete County,158.9326943,378.2910463,7,165.9326943,57.98666243,56.13623534,219.358352,212.358352,,212.358352
49041,2.758311238,1,Utah,Sevier County,130.330206,310.2115032,33,163.330206,57.98666243,47.34875905,179.8812972,146.8812972,,146.8812972
49043,9.649874757,1,Utah,Summit County,687.9922071,1023.10604,4,691.9922071,32.7545552,32.36358888,335.1138325,331.1138325,,331.1138325
49045,10.16810008,0,Utah,Tooele County,514.9843628,1078.416732,191,705.9843628,52.24625624,34.5351067,563.432369,372.432369,,372.432369
49047,5.746054519,1,Utah,Uintah County,325.6097561,553.9196557,40,365.6097561,41.21715076,33.99588688,228.3098996,188.3098996,,188.3098996
49049,98,0,Utah,Utah County,9444,11312,1158,10602,16.51343706,6.276520509,1868,710,551891,710
49051,6.728837877,1,Utah,Wasatch County,381.300813,648.6599713,1,382.300813,41.21715076,41.06298679,267.3591583,266.3591583,,266.3591583
49053,20,0,Utah,Washington County,2547,3310,227,2774,23.05135952,16.19335347,763,536,147800,536
49055,0.194166837,1,Utah,Wayne County,9.174383031,21.83683459,,9.174383031,57.98666243,57.98666243,12.66245156,12.66245156,,12.66245156
49057,59,0,Utah,Weber County,4954,6595,1400,6354,24.88248673,3.654283548,1641,241,238519,241
50001,6.213737427,1,Vermont,Addison County,427.4622816,840.5686871,177,604.4622816,49.14606169,28.088889,413.1064055,236.1064055,,236.1064055
50003,8.478163049,1,Vermont,Bennington County,583.2391477,1146.890815,305,888.2391477,49.14606169,22.55242296,563.6516676,258.6516676,,258.6516676
50005,9.190287819,1,Vermont,Caledonia County,801.0061383,1118.071068,211,1012.006138,28.35820896,9.486421103,317.0649298,106.0649298,,106.0649298
50007,34.7335126,0,Vermont,Chittenden County,4750.221342,7255.169191,2085,6835.221342,34.52638778,5.788257142,2504.947849,419.9478489,159515,419.9478489
50009,1.337334607,1,Vermont,Essex County,116.5592689,162.6973128,35,151.5592689,28.35820896,6.8458684,46.13804392,11.13804392,,11.13804392
50011,6.54726861,1,Vermont,Franklin County,895.4169261,1367.599703,446,1341.416926,34.52638778,1.914505877,472.1827767,26.18277668,,26.18277668
50013,0.719218794,1,Vermont,Grand Isle County,98.36173224,150.2311067,49,147.3617322,34.52638778,1.909973595,51.86937447,2.869374469,,2.869374469
50015,6.448233529,1,Vermont,Lamoille County,562.0144592,784.4785159,142,704.0144592,28.35820896,10.25701216,222.4640568,80.46405675,,80.46405675
50017,4.78125,1,Vermont,Orange County,372.459375,691.36875,139,511.459375,46.12724758,26.02220233,318.909375,179.909375,,179.909375
50019,6.209794025,1,Vermont,Orleans County,541.232574,755.4704679,99,640.232574,28.35820896,15.25379201,214.2378939,115.2378939,,115.2378939
50021,14.30809952,0,Vermont,Rutland County,984.2985707,1935.540498,567,1551.298571,49.14606169,19.85191875,951.241927,384.241927,,384.241927
50023,14.81435002,0,Vermont,Washington County,1291.18756,1802.282635,698,1989.18756,28.35820896,0,511.0950757,-186.9049243,,0
50025,11.26704546,0,Vermont,Windham County,877.7028409,1629.214773,415,1292.702841,46.12724758,20.65485395,751.5119318,336.5119318,,336.5119318
50027,13.95170455,0,Vermont,Windsor County,1086.837784,2017.416477,512,1598.837784,46.12724758,20.74825391,930.5786932,418.5786932,,418.5786932
51001,12.92186158,0,Virginia,Accomack County,713.1873605,1261.869483,142,855.1873605,43.4816857,32.22854091,548.6821226,406.6821226,,406.6821226
51003,31.57625578,0,Virginia,Albemarle County,1950.341768,3119.789265,327,2277.341768,37.48482342,27.00334624,1169.447497,842.4474973,103000,842.4474973
51005,2.433371958,1,Virginia,Alleghany County,189.8899189,308.5168019,215,404.8899189,38.45070423,0,118.626883,-96.37311703,,0
51007,2.531766962,1,Virginia,Amelia County,134.3524335,232.9225605,1,135.3524335,42.31884058,41.88951334,98.57012707,97.57012707,,97.57012707
51009,6.676365493,1,Virginia,Amherst County,401.492343,616.3499234,25,426.492343,34.85967504,30.8035376,214.8575804,189.8575804,,189.8575804
51011,2.835630424,1,Virginia,Appomattox County,170.5245023,261.780245,51,221.5245023,34.85967504,15.37768548,91.25574273,40.25574273,,40.25574273
51013,65,0,Virginia,Arlington County,7426,10138,1819,9245,26.75083843,8.80844348,2712,893,224906,893
51015,9.15151894,1,Virginia,Augusta County,618.0795099,1251.88086,116,734.0795099,50.62792877,41.3618713,633.8013502,517.8013502,73912,517.8013502
51017,0.507063383,1,Virginia,Bath County,34.24628079,69.36367046,5,39.24628079,50.62792877,43.41954437,35.11738967,30.11738967,,30.11738967
51019,9.107708014,1,Virginia,Bedford County,547.704441,840.8070444,33,580.704441,34.85967504,30.93487443,293.1026034,260.1026034,69825,260.1026034
51021,0.682797732,1,Virginia,Bland County,32.25028355,81.58638941,,32.25028355,60.47100039,60.47100039,49.33610586,49.33610586,,49.33610586
51023,2.266512167,1,Virginia,Botetourt County,176.8688959,287.361364,1,177.8688959,38.45070423,38.10271033,110.4924681,109.4924681,,109.4924681
51025,5.358427236,1,Virginia,Brunswick County,284.353872,492.9753057,49,333.353872,42.31884058,32.37919463,208.6214337,159.6214337,,159.6214337
51027,7.193865325,1,Virginia,Buchanan County,424.5327103,685.3103283,71,495.5327103,38.05248619,27.69221624,260.777618,189.777618,,189.777618
51029,3.236633901,1,Virginia,Buckingham County,171.7573723,297.7703189,45,216.7573723,42.31884058,27.20652174,126.0129465,81.01294654,,81.01294654
51031,9.366306028,1,Virginia,Campbell County,745.3238022,1206.380216,93,838.3238022,38.2181677,30.50915534,461.0564142,368.0564142,,368.0564142
51033,5.156812339,1,Virginia,Caroline County,365.9820051,535.5501285,39,404.9820051,31.66241858,24.38018711,169.5681234,130.5681234,,130.5681234
51035,5.196849401,1,Virginia,Carroll County,245.4604915,620.963075,150,395.4604915,60.47100039,36.31497469,375.5025835,225.5025835,,225.5025835
51036,1.049209139,1,Virginia,Charles City County,45.59688049,98.71309315,3,48.59688049,53.80868025,50.76956973,53.11621265,50.11621265,,50.11621265
51037,4.020618557,1,Virginia,Charlotte County,213.3608247,369.8969072,1,214.3608247,42.31884058,42.04849498,156.5360825,155.5360825,,155.5360825
51041,45,0,Virginia,Chesterfield County,4509,5456,604,5113,17.35703812,6.286656892,947,343,327745,343
51043,0.792586352,1,Virginia,Clarke County,64.87885425,90.86436394,14,78.87885425,28.59813084,13.19055036,25.98550969,11.98550969,,11.98550969
51045,0.069524913,1,Virginia,Craig County,5.425426254,8.814765767,18,23.42542625,38.45070423,0,3.389339513,-14.61066049,,0
51047,10.29500581,0,Virginia,Culpeper County,766.6102539,1067.739174,229,995.6102539,28.20247934,6.755293955,301.1289199,72.12891986,,72.12891986
51049,2.366339007,1,Virginia,Cumberland County,125.5737233,217.7031887,6,131.5737233,42.31884058,39.56279459,92.12946536,86.12946536,,86.12946536
51051,5.736879943,1,Virginia,Dickenson County,338.5514019,546.5132998,146,484.5514019,38.05248619,11.3376743,207.9618979,61.96189792,,61.96189792
51053,5.756137817,1,Virginia,Dinwiddie County,446.0623066,683.6756757,49,495.0623066,34.75527616,27.58813511,237.6133691,188.6133691,,188.6133691
51057,3.66134295,1,Virginia,Essex County,202.0779667,357.5442212,32,234.0779667,43.4816857,34.53174382,155.4662545,123.4662545,,123.4662545
51059,159.8605815,0,Virginia,Fairfax County,16373.13073,21740.26053,5211,21584.13073,24.68751371,0.718159739,5367.129798,156.1297983,1130924,156.1297983
51061,8.246225319,1,Virginia,Fauquier County,614.0492783,855.2513688,138,752.0492783,28.20247934,12.06687231,241.2020906,103.2020906,67207,103.2020906
51063,1.071313178,1,Virginia,Floyd County,111.4814986,137.371567,12,123.4814986,18.84674465,10.11131253,25.89006847,13.89006847,,13.89006847
51065,2.762881441,1,Virginia,Fluvanna County,75.25562781,274.9724862,50,125.2556278,72.63157895,54.44794149,199.7168584,149.7168584,,149.7168584
51067,9.524913094,1,Virginia,Franklin County,743.2833968,1207.62291,153,896.2833968,38.45070423,25.78118639,464.3395133,311.3395133,,311.3395133
51069,6.496377422,1,Virginia,Frederick County,531.7748947,744.7632687,59,590.7748947,28.59813084,20.67615047,212.9883741,153.9883741,81319,153.9883741
51071,2.503115624,1,Virginia,Giles County,260.4757289,320.9676898,91,351.4757289,18.84674465,0,60.49196092,-30.50803908,,0
51073,7.429847158,1,Virginia,Gloucester County,410.0704104,725.5531513,95,505.0704104,43.4816857,30.38822731,315.4827409,220.4827409,,220.4827409
51075,1.523725835,1,Virginia,Goochland County,66.21858524,143.3572056,12,78.21858524,53.80868025,45.43798137,77.13862039,65.13862039,,65.13862039
51077,3.083427851,1,Virginia,Grayson County,145.6381853,368.4337744,68,213.6381853,60.47100039,42.01449485,222.7955892,154.7955892,,154.7955892
51079,3.070588235,1,Virginia,Greene County,242.1215686,302.2823529,80,322.1215686,19.90218209,0,60.16078431,-19.83921569,,0
51081,2.66917681,1,Virginia,Greensville County,206.8434083,317.027027,14,220.8434083,34.75527616,30.33924888,110.1836187,96.18361873,,96.18361873
51083,13.20546632,0,Virginia,Halifax County,700.7700791,1214.902901,123,823.7700791,42.31884058,32.19457469,514.1328219,391.1328219,,391.1328219
51085,14.70474517,0,Virginia,Hanover County,639.0437171,1383.471441,200,839.0437171,53.80868025,39.35229221,744.4277241,544.4277241,101330,544.4277241
51087,77,0,Virginia,Henrico County,7757,10291,2276,10033,24.62345739,2.507044991,2534,258,318611,258
51089,12.68960171,0,Virginia,Henry County,887.8627774,1315.829829,67,954.8627774,32.52449837,27.43265453,427.9670511,360.9670511,,360.9670511
51091,0.068258532,1,Virginia,Highland County,4.61007626,9.337417177,,4.61007626,50.62792877,50.62792877,4.727340918,4.727340918,,4.727340918
51093,6.579582732,1,Virginia,Isle of Wight County,332.670122,636.7752264,259,591.670122,47.75705645,7.083363556,304.1051043,45.10510432,,45.10510432
51095,8.702859511,1,Virginia,James City County,912.556983,1164.525487,146,1058.556983,21.63701068,9.099715303,251.9685039,105.9685039,70516,105.9685039
51097,1.455607075,1,Virginia,King and Queen County,80.33831358,142.1456294,8,88.33831358,43.4816857,37.85365477,61.80731582,53.80731582,,53.80731582
51099,4.424807198,1,Virginia,King George County,314.0311697,459.5292417,7,321.0311697,31.66241858,30.13912052,145.498072,138.498072,,138.498072
51101,2.820738137,1,Virginia,King William County,122.5845782,265.3844464,29,151.5845782,53.80868025,42.88113706,142.7998682,113.7998682,,113.7998682
51103,3.554181693,1,Virginia,Lancaster County,196.1634896,347.0795123,75,271.1634896,43.4816857,21.87280435,150.9160227,75.91602267,,75.91602267
51105,9.49772346,1,Virginia,Lee County,560.4906542,904.7831296,300,860.4906542,38.05248619,4.895369286,344.2924754,44.29247544,,44.29247544
51107,40,0,Virginia,Loudoun County,3750,4673,431,4181,19.75176546,10.52856837,923,492,349679,492
51109,5.20010005,1,Virginia,Louisa County,141.6408204,517.5337669,95,236.6408204,72.63157895,54.27528877,375.8929465,280.8929465,,280.8929465
51111,3.380484296,1,Virginia,Lunenburg County,179.3910333,311.0045553,,179.3910333,42.31884058,42.31884058,131.6135219,131.6135219,,131.6135219
51113,2.00232288,1,Virginia,Madison County,149.1015431,207.6694873,14,163.1015431,28.20247934,21.46099787,58.56794425,44.56794425,,44.56794425
51115,3.482740855,1,Virginia,Mathews County,192.2205049,340.1030397,5,197.2205049,43.4816857,42.01154301,147.8825348,142.8825348,,142.8825348
51117,9.666746584,1,Virginia,Mecklenburg County,512.9820187,889.3406857,56,568.9820187,42.31884058,36.02204106,376.358667,320.358667,,320.358667
51119,2.607590589,1,Virginia,Middlesex County,143.9189421,254.6412502,31,174.9189421,43.4816857,31.30769584,110.7223081,79.72230809,,79.72230809
51121,44.75651973,0,Virginia,Montgomery County,4657.390569,5739.006462,480,5137.390569,18.84674465,10.48292762,1081.615894,601.6158935,96207,601.6158935
51125,2.584292146,1,Virginia,Nelson County,70.3911956,257.1985993,33,103.3911956,72.63157895,59.80102696,186.8074037,153.8074037,,153.8074037
51127,1.154657294,1,Virginia,New Kent County,50.17948155,108.634007,4,54.17948155,53.80868025,50.12659201,58.45452548,54.45452548,,54.45452548
51131,5.429503692,1,Virginia,Northampton County,299.6668384,530.2119183,166,465.6668384,43.4816857,12.17344945,230.5450799,64.54507986,,64.54507986
51133,3.545251589,1,Virginia,Northumberland County,195.6706165,346.2074532,20,215.6706165,43.4816857,37.70480256,150.5368367,130.5368367,,130.5368367
51135,8.170702469,1,Virginia,Nottoway County,433.5919444,751.7046272,13,446.5919444,42.31884058,40.5894379,318.1126828,305.1126828,,305.1126828
51137,6.113821138,1,Virginia,Orange County,455.261324,634.0905923,70,525.261324,28.20247934,17.1630473,178.8292683,108.8292683,,108.8292683
51139,6.093498119,1,Virginia,Page County,557.7727029,881.163353,19,576.7727029,36.70041986,34.54417948,323.3906502,304.3906502,,304.3906502
51141,4.073650548,1,Virginia,Patrick County,285.0241303,422.4112802,37,322.0241303,32.52449837,23.76526259,137.3871499,100.3871499,,100.3871499
