l30_4,county,countyname,pop2011_13,state_flag,Avg_ELITotal_11_13,Avg_Units_11_13,Avg_units_hud_12_13,Avg_Units_No_Assist_11_13,Gap_11_to_13,Gap_11_to_13_No_Assist,per100,per100_No_Assist,State_Avg_ELITotal_11_13,State_Avg_Units_11_13,State_Avg_units_hud_12_13,State_Avg_Units_No_Assist_11_13,State_Gap_11_to_13,State_Gap_11_to_13_No_Assist,State_per100,State_per100_No_Assist
15500,48391,Refugio County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
20200,48393,Roberts County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
16600,48395,Robertson County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
20250,48397,Rockwall County,83152,0,1151.444561,301.8187697,108.5,193.3187697,849.6257911,958.1257911,26.21218424,16.78923817,,,,,,,,
15150,48399,Runnels County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
17450,48401,Rusk County,53780,0,964.1773057,342.6688233,155.5,187.1688233,621.5084824,777.0084824,35.54002166,19.4122826,,,,,,,,
15150,48403,Sabine County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
15150,48405,San Augustine County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
19850,48407,San Jacinto County,26932,0,296.9802826,73.50988923,10.5,63.00988923,223.4703933,233.9703933,24.75244774,21.21685948,,,,,,,,
15800,48409,San Patricio County,65251,0,1424.320636,695.630149,627,68.63014903,728.6904867,1355.690487,48.83943486,4.818447989,,,,,,,,
15150,48411,San Saba County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
16550,48413,Schleicher County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
16700,48415,Scurry County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
17050,48417,Shackelford County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
15150,48419,Shelby County,25813,0,836.7530548,462.5903372,147.5,315.0903372,374.1627176,521.6627176,55.28397351,37.65631155,,,,,,,,
17200,48421,Sherman County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
18500,48423,Smith County,214529,0,5714.666667,1415.666667,809.5,606.1666667,4299,5108.5,24.77251517,10.60720952,,,,,,,,
20500,48425,Somervell County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
15150,48427,Starr County,61737,0,1630.202441,761.6276871,273.5,488.1276871,868.5747543,1142.074754,46.7198225,29.94276506,,,,,,,,
15150,48429,Stephens County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
16150,48431,Sterling County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
16100,48433,Stonewall County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
16850,48435,Sutton County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
15500,48437,Swisher County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
19750,48439,Tarrant County,1880361,0,61493.46009,9318.155319,8719,599.1553189,52175.30478,60894.30478,15.15308344,0.974339902,,,,,,,,
16450,48441,Taylor County,133616,0,3998,644.6666667,825.5,0,3353.333333,3998,16.12472903,0,,,,,,,,
15150,48443,Terrell County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
15400,48445,Terry County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
15150,48447,Throckmorton County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
15150,48449,Titus County,32548,0,745.5928249,282.5565191,135.5,147.0565191,463.0363058,598.5363058,37.89689354,19.72343539,,,,,,,,
16600,48451,Tom Green County,113427,0,3274.162312,1088.620098,628.5,460.1200977,2185.542214,2814.042214,33.2488128,14.05306316,,,,,,,,
21950,48453,Travis County,1093138,0,48056.71129,6979.946171,5738,1241.946171,41076.76512,46814.76512,14.52439416,2.584334503,,,,,,,,
15150,48455,Trinity County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
15150,48457,Tyler County,21532,0,338.7233499,186.677783,47.5,139.177783,152.045567,199.545567,55.11216839,41.08892493,,,,,,,,
16250,48459,Upshur County,39907,0,697.8422047,257.5934909,164.5,93.09349091,440.2487138,604.7487138,36.9128564,13.34019214,,,,,,,,
16300,48461,Upton County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
15150,48463,Uvalde County,26737,0,726.2987125,306.7307831,218,88.73078313,419.5679294,637.5679294,42.2320428,12.21684434,,,,,,,,
15150,48465,Val Verde County,48728,0,1383.628796,584.3724534,590.5,0,799.2563422,1383.628796,42.23477101,0,,,,,,,,
16400,48467,Van Zandt County,52518,0,1161.328052,331.6096883,175,156.6096883,829.7183641,1004.718364,28.554351,13.48539613,,,,,,,,
16900,48469,Victoria County,88949,0,1995.668058,774.8317565,515.5,259.3317565,1220.836301,1736.336301,38.82568313,12.99473404,,,,,,,,
15500,48471,Walker County,68528,0,3126.547393,780.9152532,276.5,504.4152532,2345.63214,2622.13214,24.97692038,16.13329944,,,,,,,,
19850,48473,Waller County,44543,0,1073.393512,389.0052129,107,282.0052129,684.3882992,791.3882992,36.24068978,26.27230458,,,,,,,,
15150,48475,Ward County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
17900,48477,Washington County,34033,0,1103.846464,504.9662592,288.5,216.4662592,598.880205,887.380205,45.7460594,19.61017825,,,,,,,,
15150,48479,Webb County,258973,0,8420.666667,1623.333333,1435,188.3333333,6797.333333,8232.333333,19.27796691,2.236560842,,,,,,,,
15950,48481,Wharton County,41202,0,1396.017216,518.1443212,221,297.1443212,877.8728948,1098.872895,37.11589766,21.28514733,,,,,,,,
16400,48483,Wheeler County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
16300,48485,Wichita County,131403,0,3878.333333,1247.333333,1076,171.3333333,2631,3707,32.16158144,4.4177052,,,,,,,,
15150,48487,Wilbarger County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
15150,48489,Willacy County,22043,0,415.8386737,183.3596891,114,69.3596891,232.4789846,346.4789846,44.09394813,16.67947055,,,,,,,,
21950,48491,Williamson County,456571,0,7347,1160,842.5,317.5,6187,7029.5,15.78875732,4.321491765,,,,,,,,
18400,48493,Wilson County,44501,0,496.7119994,249.4153906,93.5,155.9153906,247.2966088,340.7966088,50.21328071,31.38949548,,,,,,,,
15400,48495,Winkler County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
20300,48497,Wise County,60412,0,840.5737446,532.6033277,46,486.6033277,307.9704169,353.9704169,63.36188004,57.88942741,,,,,,,,
16250,48499,Wood County,42183,0,783.0126578,217.4535966,55,162.4535966,565.5590611,620.5590611,27.77140248,20.74725038,,,,,,,,
16250,48501,Yoakum County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
15900,48503,Young County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
15150,48505,Zapata County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
15150,48507,Zavala County,,1,,,,,,,,,20781.27284,10153.14537,5835,4318.145369,10628.12747,16463.12747,48.85718717,20.77902255
17300,49001,Beaver County,,1,,,,,,,,,1366.984421,641.276137,105.5,535.776137,725.7082837,831.2082837,46.91173705,39.19401925
19300,49003,Box Elder County,50425,0,656.6588442,324.4661319,150,174.4661319,332.1927123,482.1927123,49.41167468,26.56876298,,,,,,,,
17300,49005,Cache County,115779,0,3223.642938,1019.859451,222,797.8594515,2203.783487,2425.783487,31.63686149,24.75024271,,,,,,,,
17300,49007,Carbon County,21192,0,561.5288173,258.9083117,188.5,70.40831168,302.6205056,491.1205056,46.1077515,12.53868181,,,,,,,,
18400,49009,Daggett County,,1,,,,,,,,,1366.984421,641.276137,105.5,535.776137,725.7082837,831.2082837,46.91173705,39.19401925
21250,49011,Davis County,316562,0,5186.666667,1458.333333,867,591.3333333,3728.333333,4595.333333,28.11696658,11.40102828,,,,,,,,
18350,49013,Duchesne County,19464,0,394.544859,181.5179709,38,143.5179709,213.0268881,251.0268881,46.00692842,36.37557748,,,,,,,,
18200,49015,Emery County,,1,,,,,,,,,1366.984421,641.276137,105.5,535.776137,725.7082837,831.2082837,46.91173705,39.19401925
18300,49017,Garfield County,,1,,,,,,,,,1366.984421,641.276137,105.5,535.776137,725.7082837,831.2082837,46.91173705,39.19401925
17300,49019,Grand County,,1,,,,,,,,,1366.984421,641.276137,105.5,535.776137,725.7082837,831.2082837,46.91173705,39.19401925
17300,49021,Iron County,46739,0,1580.183717,778.5171518,78,700.5171518,801.6665655,879.6665655,49.26750879,44.33137389,,,,,,,,
19150,49023,Juab County,,1,,,,,,,,,1366.984421,641.276137,105.5,535.776137,725.7082837,831.2082837,46.91173705,39.19401925
17300,49025,Kane County,,1,,,,,,,,,1366.984421,641.276137,105.5,535.776137,725.7082837,831.2082837,46.91173705,39.19401925
17300,49027,Millard County,,1,,,,,,,,,1366.984421,641.276137,105.5,535.776137,725.7082837,831.2082837,46.91173705,39.19401925
21250,49029,Morgan County,,1,,,,,,,,,1366.984421,641.276137,105.5,535.776137,725.7082837,831.2082837,46.91173705,39.19401925
17300,49031,Piute County,,1,,,,,,,,,1366.984421,641.276137,105.5,535.776137,725.7082837,831.2082837,46.91173705,39.19401925
17700,49033,Rich County,,1,,,,,,,,,1366.984421,641.276137,105.5,535.776137,725.7082837,831.2082837,46.91173705,39.19401925
21100,49035,Salt Lake County,1063941,0,27523.33333,4929.333333,4849,80.33333333,22594,27443,17.90965242,0.291873562,,,,,,,,
17300,49037,San Juan County,,1,,,,,,,,,1366.984421,641.276137,105.5,535.776137,725.7082837,831.2082837,46.91173705,39.19401925
17300,49039,Sanpete County,28089,0,355.2554749,175.8889007,7.5,168.3889007,179.3665742,186.8665742,49.51053907,47.3993823,,,,,,,,
17300,49041,Sevier County,20830,0,278.9698213,136.6661924,34.5,102.1661924,142.303629,176.803629,48.98959741,36.62266831,,,,,,,,
29100,49043,Summit County,37946,0,878.4508299,289.2186214,4.5,284.7186214,589.2322085,593.7322085,32.92371201,32.41144657,,,,,,,,
20900,49045,Tooele County,59961,0,1021.985209,511.8399992,200,311.8399992,510.1452099,710.1452099,50.08291653,30.51316168,,,,,,,,
19200,49047,Uintah County,34417,0,511.0081214,237.2394988,40.5,196.7394988,273.7686226,314.2686226,46.42577855,38.50026851,,,,,,,,
19150,49049,Utah County,540635,0,12002,2451,1163,1288,9551,10714,20.4215964,10.73154474,,,,,,,,
21950,49051,Wasatch County,25375,0,573.2328603,261.9352528,1,260.9352528,311.2976075,312.2976075,45.69438895,45.51993978,,,,,,,,
17300,49053,Washington County,144664,0,3421.554087,978.9997138,230.5,748.4997138,2442.554373,2673.054373,28.61272068,21.87601584,,,,,,,,
17300,49055,Wayne County,,1,,,,,,,,,1366.984421,641.276137,105.5,535.776137,725.7082837,831.2082837,46.91173705,39.19401925
21250,49057,Weber County,236368,0,6567.666667,1924.333333,1386,538.3333333,4643.333333,6029.333333,29.30010658,8.196721311,,,,,,,,
21600,50001,Addison County,36801,0,676.057936,318.5776504,179,139.5776504,357.4802856,536.4802856,47.12283274,20.64581199,,,,,,,,
19350,50003,Bennington County,36709,0,904.8564074,426.6478044,314,112.6478044,478.208603,792.208603,47.15088504,12.44924647,,,,,,,,
18850,50005,Caledonia County,31128,0,1063.915165,307.027088,223.5,83.527088,756.8880768,980.3880768,28.85823026,7.850916197,,,,,,,,
23250,50007,Chittenden County,158543,0,5726.976869,2027.797521,2128.5,0,3699.179348,5726.976869,35.40781756,0,,,,,,,,
18850,50009,Essex County,,1,,,,,,,,,268.4856185,85.06809496,87,0,183.4175236,268.4856185,31.68441402,0
23250,50011,Franklin County,48230,0,1101.222318,390.1674655,449.5,0,711.0548524,1101.222318,35.4303994,0,,,,,,,,
23250,50013,Grand Isle County,,1,,,,,,,,,268.4856185,85.06809496,87,0,183.4175236,268.4856185,31.68441402,0
19900,50015,Lamoille County,24879,0,756.4022471,218.568966,143,75.56896604,537.833281,680.833281,28.89586419,9.990579263,,,,,,,,
19550,50017,Orange County,28974,0,599.4593458,296.6194335,142,154.6194335,302.8399123,444.8399123,49.48115925,25.79314754,,,,,,,,
18850,50019,Orleans County,27152,0,717.3922521,206.9840845,101.5,105.4840845,510.4081676,611.9081676,28.85228881,14.70382265,,,,,,,,
18850,50021,Rutland County,60943,0,1587.085657,747.441212,588,159.441212,839.6444448,1427.644445,47.09520301,10.046163,,,,,,,,
21350,50023,Washington County,59408,0,1704.799833,491.6828122,728,0,1213.117021,1704.799833,28.84108754,0,,,,,,,,
18850,50025,Windham County,44045,0,1384.719566,683.588351,417.5,266.088351,701.131215,1118.631215,49.36655535,19.21604616,,,,,,,,
20200,50027,Windsor County,56259,0,1736.960119,858.8295166,531.5,327.3295166,878.1306026,1409.630603,49.44440043,18.84496443,,,,,,,,
15850,51001,Accomack County,33283,0,1168.459124,529.7088116,119.5,410.2088116,638.7503123,758.2503123,45.33396169,35.10681745,,,,,,,,
23250,51003,Albemarle County,101974,0,3560.878267,1121.067631,325,796.0676314,2439.810635,2764.810635,31.48289684,22.35593502,,,,,,,,
16450,51005,Alleghany County,,1,,,,,,,,,19426.97867,7760.35785,3843,3917.35785,11666.62082,15509.62082,39.94629316,20.16452438
22150,51007,Amelia County,,1,,,,,,,,,19426.97867,7760.35785,3843,3917.35785,11666.62082,15509.62082,39.94629316,20.16452438
17350,51009,Amherst County,32239,0,707.2176508,175.2731296,27.5,147.7731296,531.9445212,559.4445212,24.78347782,20.89500021,,,,,,,,
17350,51011,Appomattox County,,1,,,,,,,,,19426.97867,7760.35785,3843,3917.35785,11666.62082,15509.62082,39.94629316,20.16452438
32200,51013,Arlington County,220785,0,8885.313429,1867.271712,1830.5,36.77171167,7018.041717,8848.541717,21.01525992,0.413848222,,,,,,,,
18800,51015,Augusta County,73768,0,1166.72677,463.6928668,107.5,356.1928668,703.0339027,810.5339027,39.74305543,30.52924439,,,,,,,,
16250,51017,Bath County,,1,,,,,,,,,19426.97867,7760.35785,3843,3917.35785,11666.62082,15509.62082,39.94629316,20.16452438
17350,51019,Bedford County,69584,0,1009.828567,248.7798919,32.5,216.2798919,761.0486747,793.5486747,24.63585406,21.41748601,,,,,,,,
15500,51021,Bland County,,1,,,,,,,,,19426.97867,7760.35785,3843,3917.35785,11666.62082,15509.62082,39.94629316,20.16452438
19100,51023,Botetourt County,33049,0,268.0620091,81.41731881,1,80.41731881,186.6446903,187.6446903,30.37256905,29.99952103,,,,,,,,
15500,51025,Brunswick County,,1,,,,,,,,,19426.97867,7760.35785,3843,3917.35785,11666.62082,15509.62082,39.94629316,20.16452438
15500,51027,Buchanan County,23779,0,670.7089223,272.7307816,72.5,200.2307816,397.9781407,470.4781407,40.66306151,29.8536034,,,,,,,,
15500,51029,Buckingham County,,1,,,,,,,,,19426.97867,7760.35785,3843,3917.35785,11666.62082,15509.62082,39.94629316,20.16452438
17350,51031,Campbell County,55161,0,1272.460955,396.1502235,93,303.1502235,876.3107316,969.3107316,31.13260347,23.82393128,,,,,,,,
22150,51033,Caroline County,28974,0,613.8276767,250.1518223,36.5,213.6518223,363.6758544,400.1758544,40.75277669,34.80648241,,,,,,,,
15500,51035,Carroll County,29950,0,625.0299347,335.5757734,150.5,185.0757734,289.4541613,439.9541613,53.68955226,29.61070553,,,,,,,,
22150,51036,Charles City County,,1,,,,,,,,,19426.97867,7760.35785,3843,3917.35785,11666.62082,15509.62082,39.94629316,20.16452438
15500,51037,Charlotte County,,1,,,,,,,,,19426.97867,7760.35785,3843,3917.35785,11666.62082,15509.62082,39.94629316,20.16452438
22150,51041,Chesterfield County,323984,0,4564.333333,910.3333333,654,256.3333333,3654,4308,19.94449719,5.616008179,,,,,,,,
32200,51043,Clarke County,,1,,,,,,,,,19426.97867,7760.35785,3843,3917.35785,11666.62082,15509.62082,39.94629316,20.16452438
19100,51045,Craig County,,1,,,,,,,,,19426.97867,7760.35785,3843,3917.35785,11666.62082,15509.62082,39.94629316,20.16452438
24050,51047,Culpeper County,47869,0,1204.958133,468.659415,214,254.659415,736.298718,950.298718,38.89424887,21.13429571,,,,,,,,
22150,51049,Cumberland County,,1,,,,,,,,,19426.97867,7760.35785,3843,3917.35785,11666.62082,15509.62082,39.94629316,20.16452438
15500,51051,Dickenson County,,1,,,,,,,,,19426.97867,7760.35785,3843,3917.35785,11666.62082,15509.62082,39.94629316,20.16452438
22150,51053,Dinwiddie County,28001,0,631.3296984,256.3062932,54,202.3062932,375.0234052,429.0234052,40.59785146,32.04447592,,,,,,,,
16850,51057,Essex County,,1,,,,,,,,,19426.97867,7760.35785,3843,3917.35785,11666.62082,15509.62082,39.94629316,20.16452438
32200,51059,Fairfax County,1117918,0,22322.99881,5842.574425,5232.5,610.0744246,16480.42438,21712.92438,26.17289225,2.732941169,,,,,,,,
32200,51061,Fauquier County,66596,0,867.2028693,264.431675,151,113.431675,602.7711943,753.7711943,30.49248156,13.08017755,,,,,,,,
16150,51063,Floyd County,,1,,,,,,,,,19426.97867,7760.35785,3843,3917.35785,11666.62082,15509.62082,39.94629316,20.16452438
23250,51065,Fluvanna County,25990,0,344.2396446,168.8691409,46.5,122.3691409,175.3705037,221.8705037,49.05569232,35.54766072,,,,,,,,
16900,51067,Franklin County,56344,0,1249.852513,576.6733816,148,428.6733816,673.179131,821.179131,46.1393145,34.29791733,,,,,,,,
19700,51069,Frederick County,80417,0,1119.153912,150.7143759,57,93.71437588,968.4395362,1025.439536,13.46681401,8.373680766,,,,,,,,
15600,51071,Giles County,,1,,,,,,,,,19426.97867,7760.35785,3843,3917.35785,11666.62082,15509.62082,39.94629316,20.16452438
22000,51073,Gloucester County,36877,0,536.2563818,203.7615047,93,110.7615047,332.4948771,425.4948771,37.9970312,20.65458025,,,,,,,,
22150,51075,Goochland County,21485,0,175.6291291,61.31505889,13.5,47.81505889,114.3140702,127.8140702,34.91166824,27.22501622,,,,,,,,
15500,51077,Grayson County,,1,,,,,,,,,19426.97867,7760.35785,3843,3917.35785,11666.62082,15509.62082,39.94629316,20.16452438
23250,51079,Greene County,,1,,,,,,,,,19426.97867,7760.35785,3843,3917.35785,11666.62082,15509.62082,39.94629316,20.16452438
15500,51081,Greensville County,,1,,,,,,,,,19426.97867,7760.35785,3843,3917.35785,11666.62082,15509.62082,39.94629316,20.16452438
15500,51083,Halifax County,35747,0,1317.582308,554.8076711,117,437.8076711,762.7746373,879.7746373,42.10800855,33.2281079,,,,,,,,
22150,51085,Hanover County,100693,0,1773.326115,619.8774556,217.5,402.3774556,1153.448659,1370.948659,34.95563791,22.69055039,,,,,,,,
22150,51087,Henrico County,314780,0,9864,2685.666667,2351,334.6666667,7178.333333,9529.333333,27.22695323,3.392808867,,,,,,,,
15500,51089,Henry County,52917,0,1359.004609,603.9732037,91,512.9732037,755.0314053,846.0314053,44.44232196,37.74624459,,,,,,,,
16400,51091,Highland County,,1,,,,,,,,,19426.97867,7760.35785,3843,3917.35785,11666.62082,15509.62082,39.94629316,20.16452438
22000,51093,Isle of Wight County,35436,0,687.8319236,307.2657761,264,43.26577612,380.5661475,644.5661475,44.67163642,6.29016692,,,,,,,,
22000,51095,James City County,69149,0,1259.483048,209.5214952,126,83.52149525,1049.961553,1175.961553,16.63551531,6.631410829,,,,,,,,
22150,51097,King and Queen County,,1,,,,,,,,,19426.97867,7760.35785,3843,3917.35785,11666.62082,15509.62082,39.94629316,20.16452438
27400,51099,King George County,24582,0,403.273517,100.4366632,6.5,93.93666323,302.8368538,309.3368538,24.90534562,23.29353634,,,,,,,,
22150,51101,King William County,,1,,,,,,,,,19426.97867,7760.35785,3843,3917.35785,11666.62082,15509.62082,39.94629316,20.16452438
