l30_4,county,Total,units_no_USDA,per100_no_USDA,abbrev,countyname,population,state_flag,Gap_No_USDA,Units,Gap,per100,All_HUD,All_HUD_noPH,PH,over_flag,Units_No_HUD,Unitsnoasst,eli,gap_no_hud,gap_no_assisted,per100_no_HUD,per100_no_assisted,ST_Total,ST_Gap_No_assisted,ST_eli,eli_TPaff_noPH,ST_Per100_No_Assisted,ST_Unitsnoasst,puh_1_total,ST_Units_no_USDA,ST_Per100_No_USDA,ST_population,ST_Units_No_HUD,ST_Units,ST_Gap_No_HUD,ST_Gap_No_USDA,ST_Gap,ST_per100,ST_per100_No_HUD,MinEli,MaxEli,min_max_same,USDA
11700,48099,,,,TX,Coryell County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48101,,,,TX,Cottle County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
11050,48103,,,,TX,Crane County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48105,,,,TX,Crockett County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48107,,,,TX,Crosby County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48109,,,,TX,Culberson County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48111,,,,TX,Dallam County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
18250,48113,78282,35145,44.895378248,TX,Dallas County,2448943,0,43137,35145,43137,44.895378248,17346,15238,2108,0,18073,18073,17072,60209,60209,23.087044276,23.087044276,,,,,,,,,,,,,,,,,,,,,
10400,48115,,,,TX,Dawson County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10550,48117,,,,TX,Deaf Smith County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
11050,48119,,,,TX,Delta County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
18250,48121,10341,2481,23.991876994,TX,Denton County,708627,0,7860,2481,7860,23.991876994,820,782,38,0,1671,1671,810,8670,8670,16.158978822,16.158978822,,,,,,,,,,,,,,,,,,,,,
10700,48123,,,,TX,DeWitt County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48125,,,,TX,Dickens County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48127,,,,TX,Dimmit County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48129,,,,TX,Donley County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48131,,,,TX,Duval County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48133,,,,TX,Eastland County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
12500,48135,3402,2049,60.229276896,TX,Ector County,144932,0,1353,2049,1353,60.229276896,678,655,23,0,1371,1371,678,2031,2031,40.299823633,40.299823633,,,,,,,,,,,,,,,,,,,,,
10400,48137,,,,TX,Edwards County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
18250,48139,2233,1385,62.024182714,TX,Ellis County,154447,0,848,1385,848,62.024182714,304,239,65,0,1081,1081,304,1152,1152,48.410210479,48.410210479,,,,,,,,,,,,,,,,,,,,,
10450,48141,16929,7947,46.943115364,TX,El Paso County,823862,0,8982,7947,8982,46.943115364,5415,2278,3137,0,2533,2533,5414,14396,14396,14.962490401,14.962490401,,,,,,,,,,,,,,,,,,,,,
11500,48143,1219.2816327,754.70510204,61.897520788,TX,Erath County,39291,0,464.57653061,754.70510204,464.57653061,61.897520788,121,92,29,0,633.70510204,633.70510204,121,585.57653061,585.57653061,51.973644568,51.973644568,,,,,,,,,,,,,,,,,,,,,
10400,48145,,,,TX,Falls County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
11050,48147,746.77029361,459.73747841,61.563439567,TX,Fannin County,33775,0,287.0328152,459.73747841,287.0328152,61.563439567,124,52,72,0,335.73747841,335.73747841,124,411.0328152,411.0328152,44.95860123,44.95860123,,,,,,,,,,,,,,,,,,,,,
11050,48149,,,,TX,Fayette County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48151,,,,TX,Fisher County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48153,,,,TX,Floyd County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48155,,,,TX,Foard County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
17000,48157,3436,1758,51.164144354,TX,Fort Bend County,632946,0,1678,1758,1678,51.164144354,512,496,16,0,1246,1246,512,2190,2190,36.263096624,36.263096624,,,,,,,,,,,,,,,,,,,,,
11050,48159,,,,TX,Franklin County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10900,48161,,,,TX,Freestone County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48163,,,,TX,Frio County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48165,,,,TX,Gaines County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
15650,48167,8065,4636,57.482951023,TX,Galveston County,302276,0,3429,4636,3429,57.482951023,1808,1251,557,0,2829,2829,1807,5236,5236,35.07749535,35.07749535,,,,,,,,,,,,,,,,,,,,,
10400,48169,,,,TX,Garza County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
12700,48171,,,,TX,Gillespie County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
11050,48173,,,,TX,Glasscock County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48175,,,,TX,Goliad County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48177,,,,TX,Gonzales County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
11750,48179,,,,TX,Gray County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
12650,48181,2229.9211118,1346.9027182,60.401361781,TX,Grayson County,121975,0,883.01839362,1346.9027182,883.01839362,60.401361781,563,366,197,0,784.90271817,784.90271817,562,1445.0183936,1445.0183936,35.198676492,35.198676492,,,,,,,,,,,,,,,,,,,,,
12200,48183,3635.1096151,2439.3807991,67.10611391,TX,Gregg County,122736,0,1195.728816,2439.3807991,1195.728816,67.10611391,993,963,30,0,1446.3807991,1446.3807991,993,2188.728816,2188.728816,39.78919351,39.78919351,,,,,,,,,,,,,,,,,,,,,
11050,48185,,,,TX,Grimes County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
12950,48187,1192.7981783,636.86673058,53.392664589,TX,Guadalupe County,139709,0,555.93144775,636.86673058,555.93144775,53.392664589,321,213,108,0,315.86673058,315.86673058,321,876.93144775,876.93144775,26.481154677,26.481154677,,,,,,,,,,,,,,,,,,,,,
10850,48189,930.34593629,765.23310509,82.252533734,TX,Hale County,35925,0,165.1128312,765.23310509,165.1128312,82.252533734,201,190,11,0,568.23310509,568.23310509,197,362.1128312,362.1128312,61.077614565,61.077614565,,,,,,,,,,,,,,,,,,,,,
10400,48191,,,,TX,Hall County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48193,,,,TX,Hamilton County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
11050,48195,,,,TX,Hansford County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10750,48197,,,,TX,Hardeman County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
13400,48199,,,,TX,Hardin County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
17000,48201,119594,45187,37.783668077,TX,Harris County,4269608,0,74407,45187,74407,37.783668077,16772,15361,1411,0,28696,28696,16491,90898,90898,23.994514775,23.994514775,,,,,,,,,,,,,,,,,,,,,
12200,48203,1116.8903849,861.61920094,77.144472957,TX,Harrison County,66971,0,255.27118396,861.61920094,255.27118396,77.144472957,438,408,30,0,423.61920094,423.61920094,438,693.27118396,693.27118396,37.928449082,37.928449082,,,,,,,,,,,,,,,,,,,,,
11050,48205,,,,TX,Hartley County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
11050,48207,,,,TX,Haskell County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
17650,48209,4170.3703433,1102.3655953,26.433278212,TX,Hays County,170410,0,3068.004748,1102.3655953,3068.004748,26.433278212,317,209,108,0,785.36559533,785.36559533,317,3385.004748,3385.004748,18.832034824,18.832034824,,,,,,,,,,,,,,,,,,,,,
11400,48211,,,,TX,Hemphill County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10850,48213,990.4745647,685.6039604,69.219744235,TX,Henderson County,78836,0,304.8706043,685.6039604,304.8706043,69.219744235,193,154,39,0,492.6039604,492.6039604,193,497.8706043,497.8706043,49.734135328,49.734135328,,,,,,,,,,,,,,,,,,,,,
10400,48215,13559,8476,62.51198466,TX,Hidalgo County,806447,0,5083,8476,5083,62.51198466,3354,2641,713,0,5123,5123,3353,8436,8436,37.783022347,37.783022347,,,,,,,,,,,,,,,,,,,,,
10600,48217,,,,TX,Hill County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
11050,48219,,,,TX,Hockley County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
17200,48221,,,,TX,Hood County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10600,48223,749.8442691,434.92545681,58.002104534,TX,Hopkins County,35478,0,314.91881229,434.92545681,314.91881229,58.002104534,85,76,9,0,349.92545681,349.92545681,85,399.91881229,399.91881229,46.666417445,46.666417445,,,,,,,,,,,,,,,,,,,,,
10400,48225,,,,TX,Houston County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
11050,48227,1140.3655832,840.98929254,73.747340761,TX,Howard County,35702,0,299.37629063,840.98929254,299.37629063,73.747340761,316,316,0,0,525.98929254,525.98929254,315,614.37629063,614.37629063,46.124620061,46.124620061,,,,,,,,,,,,,,,,,,,,,
10400,48229,,,,TX,Hudspeth County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
18250,48231,2579.2297064,1777.2625216,68.906717272,TX,Hunt County,87256,0,801.9671848,1777.2625216,801.9671848,68.906717272,503,374,129,0,1279.2625216,1279.2625216,498,1299.9671848,1299.9671848,49.598627002,49.598627002,,,,,,,,,,,,,,,,,,,,,
11400,48233,,,,TX,Hutchinson County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48235,,,,TX,Irion County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10800,48237,,,,TX,Jack County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
11050,48239,,,,TX,Jackson County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10950,48241,758.56995074,604.14039409,79.642015018,TX,Jasper County,35826,0,154.42955665,604.14039409,154.42955665,79.642015018,189,172,17,0,415.14039409,415.14039409,189,343.42955665,343.42955665,54.726712241,54.726712241,,,,,,,,,,,,,,,,,,,,,
10400,48243,,,,TX,Jeff Davis County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
13400,48245,8545,7252,84.868344061,TX,Jefferson County,252466,0,1293,7252,1293,84.868344061,3145,2848,297,0,4118,4118,3134,4427,4427,48.191925102,48.191925102,,,,,,,,,,,,,,,,,,,,,
10400,48247,,,,TX,Jim Hogg County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48249,,,,TX,Jim Wells County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
17200,48251,2157,1467,68.011126565,TX,Johnson County,153854,0,690,1467,690,68.011126565,473,463,10,0,1001,1001,466,1156,1156,46.407046824,46.407046824,,,,,,,,,,,,,,,,,,,,,
10550,48253,,,,TX,Jones County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48255,,,,TX,Karnes County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
18250,48257,1385.049639,1039.0546029,75.019304265,TX,Kaufman County,107119,0,345.9950361,1039.0546029,345.9950361,75.019304265,298,280,18,0,742.05460289,742.05460289,297,642.9950361,642.9950361,53.576029479,53.576029479,,,,,,,,,,,,,,,,,,,,,
13000,48259,,,,TX,Kendall County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48261,,,,TX,Kenedy County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48263,,,,TX,Kent County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
12100,48265,955.25226549,528.79867744,55.356966588,TX,Kerr County,49914,0,426.45358805,528.79867744,426.45358805,55.356966588,55,55,0,0,473.79867744,473.79867744,55,481.45358805,481.45358805,49.599325179,49.599325179,,,,,,,,,,,,,,,,,,,,,
10400,48267,,,,TX,Kimble County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
11050,48269,,,,TX,King County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48271,,,,TX,Kinney County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10900,48273,1886.3144399,1132.4224022,60.033596636,TX,Kleberg County,32142,0,753.89203779,1132.4224022,753.89203779,60.033596636,257,201,56,0,875.42240216,875.42240216,257,1010.8920378,1010.8920378,46.409144924,46.409144924,,,,,,,,,,,,,,,,,,,,,
10400,48275,,,,TX,Knox County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
11550,48277,1635.9530731,1063.0762043,64.982072029,TX,Lamar County,49704,0,572.87686877,1063.0762043,572.87686877,64.982072029,368,280,88,0,695.07620432,695.07620432,368,940.87686877,940.87686877,42.487539267,42.487539267,,,,,,,,,,,,,,,,,,,,,
10400,48279,,,,TX,Lamb County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
11050,48281,,,,TX,Lampasas County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
10400,48283,,,,TX,La Salle County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
11050,48285,,,,TX,Lavaca County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
11300,48287,,,,TX,Lee County,,,,,,,,,,,,,,,,,,571291,384366,91367,92501,32.71975228,186925,22389,278292,48.712827613,26092033,186925,278292,384366,292999,292999,48.712827613,32.71975228,10400,18250,,
